YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,FLT_DEP_IFR_2,FLT_ARR_IFR_2,FLT_TOT_IFR_2
2025,03,MAR,2025-03-29,LPPR,Porto,Portugal,127,126,253,127,125,252
2025,03,MAR,2025-03-29,LPPS,Porto Santo,Portugal,5,5,10,,,
2025,03,MAR,2025-03-29,LPPT,Lisbon,Portugal,303,305,608,303,305,608
2025,03,MAR,2025-03-29,LWSK,Skopje,Republic of North Macedonia,29,29,58,,,
2025,03,MAR,2025-03-29,LRBS,Bucharest - Băneasa,Romania,3,4,7,,,
2025,03,MAR,2025-03-29,LROP,Bucharest - Otopeni,Romania,139,140,279,,,
2025,03,MAR,2025-03-29,LYBE,Belgrade - Nikola Tesla,Serbia,81,91,172,,,
2025,03,MAR,2025-03-29,LZIB,Bratislava,Slovakia,14,11,25,15,11,26
2025,03,MAR,2025-03-29,LJLJ,Ljubljana,Slovenia,15,14,29,15,14,29
2025,03,MAR,2025-03-29,GCFV,Fuerteventura,Spain,98,98,196,,,
2025,03,MAR,2025-03-29,GCGM,La Gomera,Spain,4,4,8,,,
2025,03,MAR,2025-03-29,GCHI,Hierro,Spain,7,7,14,,,
2025,03,MAR,2025-03-29,GCLA,La Palma,Spain,37,36,73,,,
2025,03,MAR,2025-03-29,GCLP,Gran Canaria,Spain,263,260,523,,,
2025,03,MAR,2025-03-29,GCRR,Lanzarote,Spain,127,127,254,,,
2025,03,MAR,2025-03-29,GCTS,Tenerife Sur - Reina Sofia,Spain,163,160,323,,,
2025,03,MAR,2025-03-29,GCXO,Tenerife North,Spain,105,108,213,,,
2025,03,MAR,2025-03-29,GEML,Melilla,Spain,13,12,25,,,
2025,03,MAR,2025-03-29,LEAB,Albacete,Spain,1,1,2,,,
2025,03,MAR,2025-03-29,LEAL,Alicante,Spain,178,181,359,,,
2025,03,MAR,2025-03-29,LEAM,Almeria,Spain,10,10,20,,,
2025,03,MAR,2025-03-29,LEAS,Asturias,Spain,20,19,39,,,
2025,03,MAR,2025-03-29,LEBA,Cordoba,Spain,1,1,2,,,
2025,03,MAR,2025-03-29,LEBB,Bilbao,Spain,55,53,108,,,
2025,03,MAR,2025-03-29,LEBG,Burgos,Spain,4,0,4,,,
2025,03,MAR,2025-03-29,LEBL,Barcelona,Spain,425,424,849,,,
2025,03,MAR,2025-03-29,LEBZ,Badajoz,Spain,2,3,5,,,
2025,03,MAR,2025-03-29,LECO,La Coruna,Spain,9,9,18,,,
2025,03,MAR,2025-03-29,LECU,Madrid - Cuatro Viento,Spain,11,6,17,,,
2025,03,MAR,2025-03-29,LEGE,Gerona,Spain,14,15,29,,,
2025,03,MAR,2025-03-29,LEGR,Granada,Spain,15,17,32,,,
2025,03,MAR,2025-03-29,LEIB,Ibiza,Spain,49,52,101,,,
2025,03,MAR,2025-03-29,LEIZ,Abad,Spain,1,1,2,,,
2025,03,MAR,2025-03-29,LEJR,Jerez De La Frontera,Spain,19,17,36,,,
2025,03,MAR,2025-03-29,LELL,Sabadell,Spain,6,2,8,,,
2025,03,MAR,2025-03-29,LEMD,Madrid - Barajas,Spain,547,550,1097,,,
2025,03,MAR,2025-03-29,LEMG,Málaga,Spain,219,222,441,,,
2025,03,MAR,2025-03-29,LEMH,Mahon,Spain,23,24,47,,,
2025,03,MAR,2025-03-29,LEMI,Región de Murcia International Airport,Spain,7,5,12,,,
2025,03,MAR,2025-03-29,LEPA,Palma de Mallorca,Spain,217,230,447,,,
2025,03,MAR,2025-03-29,LEPP,Noain Pamplona,Spain,3,3,6,,,
2025,03,MAR,2025-03-29,LERT,Rota,Spain,5,4,9,,,
2025,03,MAR,2025-03-29,LESA,Salamanca Matalan,Spain,4,4,8,,,
2025,03,MAR,2025-03-29,LESB,Son Bonet,Spain,1,1,2,,,
2025,03,MAR,2025-03-29,LESO,San Sebastian,Spain,4,4,8,,,
2025,03,MAR,2025-03-29,LEST,Santiago,Spain,27,30,57,,,
2025,03,MAR,2025-03-29,LEVC,Valencia,Spain,115,120,235,,,
2025,03,MAR,2025-03-29,LEVD,Valladolid,Spain,1,5,6,,,
2025,03,MAR,2025-03-29,LEVT,Vitoria,Spain,4,6,10,,,
2025,03,MAR,2025-03-29,LEVX,Vigo,Spain,11,10,21,,,
2025,03,MAR,2025-03-29,LEXJ,Santander,Spain,11,11,22,,,
2025,03,MAR,2025-03-29,LEZG,Zaragoza,Spain,15,15,30,,,
2025,03,MAR,2025-03-29,LEZL,Sevilla,Spain,97,94,191,,,
2025,03,MAR,2025-03-29,ESGG,Göteborg,Sweden,64,59,123,64,60,124
2025,03,MAR,2025-03-29,ESSA,Stockholm - Arlanda,Sweden,174,174,348,,,
2025,03,MAR,2025-03-29,ESSB,Stockholm - Bromma,Sweden,5,6,11,,,
2025,03,MAR,2025-03-29,LSGG,Geneva,Switzerland,267,271,538,267,271,538
2025,03,MAR,2025-03-29,LSGS,Sion,Switzerland,7,10,17,,,
2025,03,MAR,2025-03-29,LSZH,Zürich,Switzerland,296,306,602,,,
2025,03,MAR,2025-03-29,LTAC,Ankara - Esenboğa,Türkiye,120,126,246,,,
2025,03,MAR,2025-03-29,LTAI,Antalya,Türkiye,178,182,360,,,
2025,03,MAR,2025-03-29,LTBA,Istanbul Atatürk,Türkiye,26,21,47,,,
2025,03,MAR,2025-03-29,LTBJ,Izmir - Adnan Menderes,Türkiye,99,96,195,,,
2025,03,MAR,2025-03-29,LTFJ,Istanbul Sabiha Gökçen,Türkiye,363,354,717,,,
2025,03,MAR,2025-03-29,LTFM,Istanbul,Türkiye,745,763,1508,754,766,1520
2025,03,MAR,2025-03-29,EGAA,Belfast - Aldergrove,United Kingdom,62,55,117,,,
2025,03,MAR,2025-03-29,EGAC,Belfast - City Airport,United Kingdom,34,33,67,,,
2025,03,MAR,2025-03-29,EGAE,Londonderry - Eglinton,United Kingdom,4,4,8,,,
2025,03,MAR,2025-03-29,EGBB,Birmingham,United Kingdom,115,111,226,116,112,228
2025,03,MAR,2025-03-29,EGCC,Manchester,United Kingdom,258,246,504,,,
2025,03,MAR,2025-03-29,EGGD,Bristol,United Kingdom,85,80,165,,,
2025,03,MAR,2025-03-29,EGGW,London - Luton,United Kingdom,169,163,332,169,163,332
2025,03,MAR,2025-03-29,EGHI,Southampton,United Kingdom,20,23,43,,,
2025,03,MAR,2025-03-29,EGKB,Biggin Hill,United Kingdom,20,13,33,,,
2025,03,MAR,2025-03-29,EGKK,London - Gatwick,United Kingdom,331,332,663,,,
2025,03,MAR,2025-03-29,EGLC,London - City,United Kingdom,29,26,55,,,
2025,03,MAR,2025-03-29,EGLF,Farnborough,United Kingdom,25,25,50,,,
2025,03,MAR,2025-03-29,EGLL,London - Heathrow,United Kingdom,623,622,1245,623,620,1243
2025,03,MAR,2025-03-29,EGNT,Newcastle,United Kingdom,51,51,102,,,
2025,03,MAR,2025-03-29,EGNX,East Midlands,United Kingdom,50,46,96,,,
2025,03,MAR,2025-03-29,EGPD,Aberdeen,United Kingdom,23,23,46,,,
2025,03,MAR,2025-03-29,EGPF,Glasgow,United Kingdom,80,79,159,,,
2025,03,MAR,2025-03-29,EGPH,Edinburgh,United Kingdom,136,137,273,,,
2025,03,MAR,2025-03-29,EGSS,London - Stansted,United Kingdom,277,279,556,277,279,556
2025,03,MAR,2025-03-30,LATI,Tirana,Albania,94,99,193,,,
2025,03,MAR,2025-03-30,UDYZ,Yerevan,Armenia,56,55,111,,,
2025,03,MAR,2025-03-30,LOWG,Graz,Austria,13,13,26,,,
2025,03,MAR,2025-03-30,LOWI,Innsbruck,Austria,28,27,55,,,
2025,03,MAR,2025-03-30,LOWK,Klagenfurt,Austria,6,10,16,,,
2025,03,MAR,2025-03-30,LOWL,Linz,Austria,11,11,22,,,
2025,03,MAR,2025-03-30,LOWS,Salzburg,Austria,37,29,66,,,
2025,03,MAR,2025-03-30,LOWW,Vienna,Austria,346,338,684,,,
2025,03,MAR,2025-03-30,EBAW,Antwerp,Belgium,12,12,24,,,
2025,03,MAR,2025-03-30,EBBR,Brussels,Belgium,261,243,504,262,244,506
2025,03,MAR,2025-03-30,EBCI,Charleroi,Belgium,118,116,234,,,
2025,03,MAR,2025-03-30,EBLG,Liège,Belgium,44,48,92,,,
2025,03,MAR,2025-03-30,EBOS,Ostend-Bruges,Belgium,4,8,12,,,
2025,03,MAR,2025-03-30,LQSA,Sarajevo,Bosnia and Herzegovina,23,23,46,,,
2025,03,MAR,2025-03-30,LBSF,Sofia,Bulgaria,100,98,198,,,
2025,03,MAR,2025-03-30,LDZA,Zagreb,Croatia,76,74,150,82,80,162
2025,03,MAR,2025-03-30,LCLK,Larnaca,Cyprus,88,95,183,,,
2025,03,MAR,2025-03-30,LCPH,Paphos,Cyprus,36,35,71,,,
2025,03,MAR,2025-03-30,LKKV,Karlovy Vary,Czech Republic,4,4,8,,,
2025,03,MAR,2025-03-30,LKMT,Ostrava,Czech Republic,7,7,14,,,
2025,03,MAR,2025-03-30,LKPR,Prague,Czech Republic,178,192,370,179,190,369
2025,03,MAR,2025-03-30,LKTB,Brno-Tuřany,Czech Republic,4,5,9,,,
2025,03,MAR,2025-03-30,EKCH,Copenhagen - Kastrup,Denmark,358,358,716,356,358,714
2025,03,MAR,2025-03-30,EETN,Tallinn,Estonia,50,53,103,50,53,103
2025,03,MAR,2025-03-30,EETU,Tartu,Estonia,4,5,9,,,
2025,03,MAR,2025-03-30,EFHK,Helsinki - Vantaa,Finland,215,212,427,215,212,427
2025,03,MAR,2025-03-30,LFAQ,Albert-Bray,France,1,1,2,,,
2025,03,MAR,2025-03-30,LFBA,Agen-La Garenne,France,2,0,2,,,
2025,03,MAR,2025-03-30,LFBD,Bordeaux-Mérignac,France,65,67,132,,,
2025,03,MAR,2025-03-30,LFBE,Bergerac-Roumanière,France,1,3,4,,,
2025,03,MAR,2025-03-30,LFBH,La Rochelle-Ile de Ré,France,2,3,5,,,
2025,03,MAR,2025-03-30,LFBI,Poitiers-Biard,France,3,2,5,,,
2025,03,MAR,2025-03-30,LFBL,Limoges-Bellegarde,France,3,4,7,,,
2025,03,MAR,2025-03-30,LFBO,Toulouse-Blagnac,France,84,87,171,83,86,169
2025,03,MAR,2025-03-30,LFBP,Pau-Pyrénées,France,6,5,11,,,
2025,03,MAR,2025-03-30,LFBT,Tarbes-Lourdes Pyrénées,France,8,6,14,,,
2025,03,MAR,2025-03-30,LFBZ,Biarritz-Bayonne-Anglet,France,13,13,26,,,
2025,03,MAR,2025-03-30,LFCR,Rodez-Marcillac,France,3,4,7,,,
2025,03,MAR,2025-03-30,LFGJ,Dôle-Tavaux,France,4,5,9,,,
2025,03,MAR,2025-03-30,LFJL,Metz-Nancy-Lorraine,France,0,1,1,,,
2025,03,MAR,2025-03-30,LFJR,Angers-Marcé,France,2,1,3,,,
2025,03,MAR,2025-03-30,LFKB,Bastia-Poretta,France,15,14,29,,,
2025,03,MAR,2025-03-30,LFKC,Calvi-Sainte-Catherine,France,3,3,6,,,
2025,03,MAR,2025-03-30,LFKF,Figari-Sud Corse,France,8,8,16,,,
2025,03,MAR,2025-03-30,LFKJ,Ajaccio-Napoléon-Bonaparte,France,17,16,33,,,
2025,03,MAR,2025-03-30,LFLB,Chambéry-Aix-les-Bains,France,34,27,61,,,
2025,03,MAR,2025-03-30,LFLC,Clermont-Ferrand-Auvergne,France,7,10,17,,,
2025,03,MAR,2025-03-30,LFLI,Annemasse,France,3,1,4,,,
2025,03,MAR,2025-03-30,LFLL,Lyon-Saint-Exupéry,France,113,113,226,,,
2025,03,MAR,2025-03-30,LFLP,Annecy-Meythet,France,4,3,7,,,
2025,03,MAR,2025-03-30,LFLS,Grenoble-Isère,France,13,13,26,,,
2025,03,MAR,2025-03-30,LFLX,Châteauroux-Déols,France,1,1,2,,,
2025,03,MAR,2025-03-30,LFLY,Lyon-Bron,France,9,10,19,,,
2025,03,MAR,2025-03-30,LFMD,Cannes-Mandelieu,France,21,7,28,,,
2025,03,MAR,2025-03-30,LFMH,Saint-Etienne-Bouthéon,France,1,1,2,,,
2025,03,MAR,2025-03-30,LFMI,Istres-Le Tubé,France,1,2,3,,,
2025,03,MAR,2025-03-30,LFMK,Carcassonne-Salvaza,France,6,6,12,,,
2025,03,MAR,2025-03-30,LFML,Marseille-Provence,France,133,130,263,132,130,262
2025,03,MAR,2025-03-30,LFMN,Nice-Côte d’Azur,France,209,197,406,209,197,406
2025,03,MAR,2025-03-30,LFMP,Perpignan-Rivesaltes,France,7,7,14,,,
2025,03,MAR,2025-03-30,LFMT,Montpellier-Méditerranée,France,27,28,55,,,
2025,03,MAR,2025-03-30,LFMU,Béziers-Vias,France,4,4,8,,,
2025,03,MAR,2025-03-30,LFMV,Avignon-Caumont,France,4,2,6,,,
2025,03,MAR,2025-03-30,LFOB,Beauvais-Tillé,France,63,63,126,,,
2025,03,MAR,2025-03-30,LFOH,Le Havre-Octeville,France,3,2,5,,,
2025,03,MAR,2025-03-30,LFOK,Châlons-Vatry,France,3,4,7,,,
2025,03,MAR,2025-03-30,LFOP,Rouen,France,2,3,5,,,
2025,03,MAR,2025-03-30,LFOT,Tours-Val de Loire,France,4,4,8,,,
2025,03,MAR,2025-03-30,LFPB,Paris-Le Bourget,France,62,77,139,,,
2025,03,MAR,2025-03-30,LFPG,Paris-Charles-de-Gaulle,France,642,620,1262,638,620,1258
2025,03,MAR,2025-03-30,LFPN,Toussus-le-Noble,France,12,18,30,,,
2025,03,MAR,2025-03-30,LFPO,Paris-Orly,France,297,292,589,,,
2025,03,MAR,2025-03-30,LFQQ,Lille-Lesquin,France,14,14,28,,,
2025,03,MAR,2025-03-30,LFRB,Brest-Bretagne,France,18,16,34,,,
2025,03,MAR,2025-03-30,LFRD,Dinard-Pleurtuit-Saint-Malo,France,8,2,10,,,
2025,03,MAR,2025-03-30,LFRG,Deauville-Normandie,France,2,2,4,,,
2025,03,MAR,2025-03-30,LFRH,Lorient-Lann Bihoué,France,3,2,5,,,
2025,03,MAR,2025-03-30,LFRK,Caen-Carpiquet,France,4,5,9,,,
2025,03,MAR,2025-03-30,LFRM,Le Mans,France,2,2,4,,,
2025,03,MAR,2025-03-30,LFRN,Rennes-Saint-Jacques,France,7,8,15,,,
2025,03,MAR,2025-03-30,LFRO,Lannion,France,1,1,2,,,
2025,03,MAR,2025-03-30,LFRS,Nantes-Atlantique,France,72,75,147,,,
2025,03,MAR,2025-03-30,LFRZ,Saint-Nazaire-Montoir,France,1,1,2,,,
2025,03,MAR,2025-03-30,LFSB,Bâle-Mulhouse,France,97,99,196,,,
2025,03,MAR,2025-03-30,LFSL,Brive-Souillac,France,1,3,4,,,
2025,03,MAR,2025-03-30,LFST,Strasbourg-Entzheim,France,15,14,29,,,
2025,03,MAR,2025-03-30,LFTH,Hyères-Le Palyvestre,France,10,8,18,,,
2025,03,MAR,2025-03-30,LFTW,Nîmes-Garons,France,6,5,11,,,
2025,03,MAR,2025-03-30,UGTB,Tbilisi,Georgia,71,77,148,,,
2025,03,MAR,2025-03-30,EDDB,Berlin - Brandenburg,Germany,259,263,522,260,264,524
2025,03,MAR,2025-03-30,EDDC,Dresden,Germany,12,12,24,,,
2025,03,MAR,2025-03-30,EDDE,Erfurt,Germany,2,3,5,2,3,5
2025,03,MAR,2025-03-30,EDDF,Frankfurt,Germany,644,641,1285,644,642,1286
2025,03,MAR,2025-03-30,EDDG,Muenster-Osnabrueck,Germany,17,17,34,,,
2025,03,MAR,2025-03-30,EDDH,Hamburg,Germany,159,167,326,157,163,320
2025,03,MAR,2025-03-30,EDDK,Cologne-Bonn,Germany,112,106,218,,,
2025,03,MAR,2025-03-30,EDDL,Dusseldorf,Germany,193,198,391,175,180,355
2025,03,MAR,2025-03-30,EDDM,Munich,Germany,448,451,899,448,452,900
2025,03,MAR,2025-03-30,EDDN,Nuremberg,Germany,40,42,82,41,43,84
2025,03,MAR,2025-03-30,EDDP,Leipzig-Halle,Germany,83,58,141,,,
2025,03,MAR,2025-03-30,EDDR,Saarbruecken,Germany,6,6,12,,,
2025,03,MAR,2025-03-30,EDDS,Stuttgart,Germany,101,99,200,102,99,201
2025,03,MAR,2025-03-30,EDDV,Hanover,Germany,67,69,136,,,
2025,03,MAR,2025-03-30,EDDW,Bremen,Germany,29,31,60,31,32,63
2025,03,MAR,2025-03-30,LGAV,Athens,Greece,366,358,724,366,358,724
2025,03,MAR,2025-03-30,LGIR,Heraklion,Greece,36,36,72,,,
2025,03,MAR,2025-03-30,LGKF,Kefallinia,Greece,2,3,5,,,
2025,03,MAR,2025-03-30,LGKO,Kos,Greece,10,11,21,,,
2025,03,MAR,2025-03-30,LGKR,Corfu,Greece,16,17,33,,,
2025,03,MAR,2025-03-30,LGMK,Mikonos,Greece,7,7,14,,,
2025,03,MAR,2025-03-30,LGPZ,Aktion,Greece,1,1,2,,,
2025,03,MAR,2025-03-30,LGRP,Rodos,Greece,29,29,58,,,
2025,03,MAR,2025-03-30,LGSA,Khania - Souda,Greece,21,25,46,,,
2025,03,MAR,2025-03-30,LGSK,Skiathos,Greece,1,1,2,,,
2025,03,MAR,2025-03-30,LGSR,Santorini,Greece,19,19,38,,,
2025,03,MAR,2025-03-30,LGTS,Thessaloniki,Greece,80,78,158,,,
2025,03,MAR,2025-03-30,LGZA,Zakinthos,Greece,2,2,4,,,
2025,03,MAR,2025-03-30,LHBP,Budapest - Ferihegy,Hungary,200,205,405,,,
2025,03,MAR,2025-03-30,BIKF,Keflavik,Iceland,69,71,140,67,70,137
2025,03,MAR,2025-03-30,EICK,Cork,Ireland,43,43,86,,,
2025,03,MAR,2025-03-30,EIDL,Donegal,Ireland,3,3,6,,,
2025,03,MAR,2025-03-30,EIDW,Dublin,Ireland,355,352,707,355,352,707
2025,03,MAR,2025-03-30,EIKN,Connaught,Ireland,13,14,27,,,
2025,03,MAR,2025-03-30,EIKY,Kerry - Farranfore,Ireland,7,7,14,,,
2025,03,MAR,2025-03-30,EINN,Shannon,Ireland,31,38,69,,,
2025,03,MAR,2025-03-30,EISG,Sligo,Ireland,0,1,1,,,
2025,03,MAR,2025-03-30,EIWF,Waterford,Ireland,1,0,1,,,
2025,03,MAR,2025-03-30,EIWT,Weston,Ireland,1,3,4,,,
2025,03,MAR,2025-03-30,LLBG,Tel Aviv - Ben Gurion International,Israel,245,233,478,,,
2025,03,MAR,2025-03-30,LIBR,Brindisi,Italy,31,32,63,,,
2025,03,MAR,2025-03-30,LICC,Catania,Italy,110,114,224,109,113,222
2025,03,MAR,2025-03-30,LICJ,Palermo Falcone-Borsellino,Italy,86,95,181,,,
2025,03,MAR,2025-03-30,LIMC,Milan - Malpensa,Italy,299,303,602,298,303,601
2025,03,MAR,2025-03-30,LIME,Bergamo,Italy,162,167,329,161,166,327
2025,03,MAR,2025-03-30,LIMF,Torino Caselle,Italy,62,65,127,62,65,127
2025,03,MAR,2025-03-30,LIML,Milan - Linate,Italy,158,157,315,158,157,315
2025,03,MAR,2025-03-30,LIPE,Bologna,Italy,125,127,252,,,
2025,03,MAR,2025-03-30,LIPH,Treviso,Italy,31,32,63,,,
2025,03,MAR,2025-03-30,LIPZ,Venice,Italy,136,135,271,,,
2025,03,MAR,2025-03-30,LIRA,Rome - Ciampino,Italy,48,52,100,47,54,101
2025,03,MAR,2025-03-30,LIRF,Rome - Fiumicino,Italy,479,475,954,480,476,956
2025,03,MAR,2025-03-30,LIRN,Naples,Italy,127,128,255,128,129,257
2025,03,MAR,2025-03-30,LIRP,Pisa San Giusto,Italy,62,63,125,,,
2025,03,MAR,2025-03-30,EVRA,Riga,Latvia,89,81,170,,,
2025,03,MAR,2025-03-30,EYKA,Kaunas,Lithuania,18,17,35,,,
2025,03,MAR,2025-03-30,EYPA,Palanga,Lithuania,7,7,14,,,
2025,03,MAR,2025-03-30,EYSA,Siauliai,Lithuania,4,4,8,,,
2025,03,MAR,2025-03-30,EYVI,Vilnius,Lithuania,53,54,107,,,
2025,03,MAR,2025-03-30,ELLX,Luxembourg,Luxembourg,87,94,181,,,
2025,03,MAR,2025-03-30,LMML,Malta,Malta,91,93,184,,,
2025,03,MAR,2025-03-30,LUKK,Chișinău,Moldova,46,48,94,,,
2025,03,MAR,2025-03-30,LYPG,Podgorica,Montenegro,22,21,43,,,
2025,03,MAR,2025-03-30,GMAD,Al Massira,Morocco,37,38,75,,,
2025,03,MAR,2025-03-30,GMFF,Saïss,Morocco,17,19,36,,,
2025,03,MAR,2025-03-30,GMME,Rabat-Salé,Morocco,26,26,52,,,
2025,03,MAR,2025-03-30,GMMN,Mohammed V International,Morocco,121,123,244,,,
2025,03,MAR,2025-03-30,GMMX,Menara,Morocco,96,90,186,,,
2025,03,MAR,2025-03-30,GMTT,Ibn Batouta,Morocco,26,26,52,,,
2025,03,MAR,2025-03-30,EHAM,Amsterdam - Schiphol,Netherlands,650,668,1318,650,669,1319
2025,03,MAR,2025-03-30,EHBK,Maastricht-Aachen,Netherlands,4,6,10,,,
2025,03,MAR,2025-03-30,EHGG,Groningen,Netherlands,2,3,5,,,
2025,03,MAR,2025-03-30,EHLE,Lelystad,Netherlands,2,0,2,,,
2025,03,MAR,2025-03-30,EHRD,Rotterdam,Netherlands,22,25,47,,,
2025,03,MAR,2025-03-30,ENAL,Alesund,Norway,15,17,32,,,
2025,03,MAR,2025-03-30,ENAN,Andenes,Norway,3,4,7,,,
2025,03,MAR,2025-03-30,ENAT,Alta,Norway,14,15,29,,,
2025,03,MAR,2025-03-30,ENBL,Forde Bringeland,Norway,3,3,6,,,
2025,03,MAR,2025-03-30,ENBN,Bronnoysund Bronnoy,Norway,7,7,14,,,
2025,03,MAR,2025-03-30,ENBO,Bodø,Norway,48,49,97,,,
2025,03,MAR,2025-03-30,ENBR,Bergen,Norway,109,110,219,109,110,219
2025,03,MAR,2025-03-30,ENBS,Batsfjord,Norway,2,2,4,,,
2025,03,MAR,2025-03-30,ENBV,Berlevåg,Norway,2,2,4,,,
2025,03,MAR,2025-03-30,ENCN,Kristiansand Kjevik,Norway,12,14,26,,,
2025,03,MAR,2025-03-30,ENDU,Bardufoss,Norway,7,8,15,,,
2025,03,MAR,2025-03-30,ENEV,Harstad - Narvik Evenes,Norway,15,15,30,,,
2025,03,MAR,2025-03-30,ENFL,Florø,Norway,5,5,10,,,
2025,03,MAR,2025-03-30,ENGM,Oslo - Gardermoen,Norway,336,322,658,336,322,658
2025,03,MAR,2025-03-30,ENHD,Haugesund,Norway,8,9,17,,,
2025,03,MAR,2025-03-30,ENHF,Hammerfest,Norway,15,15,30,,,
2025,03,MAR,2025-03-30,ENHV,Honningsvåg Valan,Norway,2,2,4,,,
2025,03,MAR,2025-03-30,ENKB,Kristiansund Kvernberget,Norway,6,6,12,,,
2025,03,MAR,2025-03-30,ENKR,Kirkenes Høybuktmoen,Norway,7,8,15,,,
2025,03,MAR,2025-03-30,ENLK,Leknes,Norway,8,8,16,,,
2025,03,MAR,2025-03-30,ENMH,Mehamn,Norway,3,3,6,,,
2025,03,MAR,2025-03-30,ENML,Molde Årø,Norway,5,7,12,,,
2025,03,MAR,2025-03-30,ENMS,Mosjøen Kjærstad,Norway,6,7,13,,,
2025,03,MAR,2025-03-30,ENNA,Lakselv Banak,Norway,2,3,5,,,
2025,03,MAR,2025-03-30,ENNM,Namsos Høknesøra,Norway,2,2,4,,,
2025,03,MAR,2025-03-30,ENOV,Orsta¿Volda Hovden,Norway,8,8,16,,,
2025,03,MAR,2025-03-30,ENRA,Mo i Rana Røssvoll,Norway,6,7,13,,,
2025,03,MAR,2025-03-30,ENRM,Rorvik Ryum,Norway,2,3,5,,,
2025,03,MAR,2025-03-30,ENRO,Roros,Norway,2,2,4,,,
2025,03,MAR,2025-03-30,ENRS,Rost,Norway,1,1,2,,,
2025,03,MAR,2025-03-30,ENSB,Svalbard Longyear,Norway,4,2,6,,,
2025,03,MAR,2025-03-30,ENSD,Sandane  Anda,Norway,2,3,5,,,
2025,03,MAR,2025-03-30,ENSG,Sogndal Haukåsen,Norway,5,5,10,,,
2025,03,MAR,2025-03-30,ENSH,Svolvær Helle,Norway,6,6,12,,,
2025,03,MAR,2025-03-30,ENSK,Stokmarknes Skagen,Norway,5,5,10,,,
2025,03,MAR,2025-03-30,ENSR,Sorkjosen,Norway,2,2,4,,,
2025,03,MAR,2025-03-30,ENSS,Vardø Svartnes,Norway,2,2,4,,,
2025,03,MAR,2025-03-30,ENST,Sandnessjøen Stokka,Norway,3,4,7,,,
2025,03,MAR,2025-03-30,ENTC,Tromsø,Norway,54,51,105,,,
2025,03,MAR,2025-03-30,ENVA,Trondheim,Norway,77,77,154,77,76,153
2025,03,MAR,2025-03-30,ENVD,Vadsø,Norway,4,5,9,,,
2025,03,MAR,2025-03-30,ENVR,Værøy,Norway,1,1,2,,,
2025,03,MAR,2025-03-30,ENZV,Stavanger,Norway,55,57,112,57,59,116
2025,03,MAR,2025-03-30,EPBY,Bydgoszcz,Poland,6,5,11,,,
2025,03,MAR,2025-03-30,EPGD,Gdansk,Poland,68,70,138,,,
2025,03,MAR,2025-03-30,EPKK,Krakow - Balice,Poland,119,119,238,,,
2025,03,MAR,2025-03-30,EPKT,Katowice - Pyrzowice,Poland,52,55,107,,,
2025,03,MAR,2025-03-30,EPLB,Lublin,Poland,7,7,14,,,
2025,03,MAR,2025-03-30,EPLL,Lodz - Lublinek,Poland,3,3,6,,,
2025,03,MAR,2025-03-30,EPMO,Warszawa - Modlin,Poland,15,16,31,,,
2025,03,MAR,2025-03-30,EPPO,Poznan - Lawica,Poland,37,44,81,,,
2025,03,MAR,2025-03-30,EPRZ,Rzeszow - Jasionka,Poland,21,21,42,,,
2025,03,MAR,2025-03-30,EPSC,Szczecin - Goleniów,Poland,7,7,14,,,
2025,03,MAR,2025-03-30,EPSY,Olsztyn-Mazury,Poland,1,1,2,,,
2025,03,MAR,2025-03-30,EPWA,Warszawa - Chopina,Poland,265,253,518,,,
2025,03,MAR,2025-03-30,EPWR,Wroclaw - Strachowice,Poland,49,49,98,,,
2025,03,MAR,2025-03-30,EPZG,Zielona Gora - Babimost,Poland,1,2,3,,,
2025,03,MAR,2025-03-30,LPAZ,Santa Maria,Portugal,5,5,10,,,
2025,03,MAR,2025-03-30,LPCS,Cascais,Portugal,9,6,15,,,
2025,03,MAR,2025-03-30,LPFL,Flores,Portugal,3,3,6,,,
2025,03,MAR,2025-03-30,LPFR,Faro,Portugal,107,104,211,107,104,211
2025,03,MAR,2025-03-30,LPHR,Horta,Portugal,7,7,14,,,
2025,03,MAR,2025-03-30,LPMA,Madeira,Portugal,51,53,104,,,
2025,03,MAR,2025-03-30,LPPD,Ponta Delgada,Portugal,39,37,76,,,
2025,03,MAR,2025-03-30,LPPR,Porto,Portugal,167,168,335,167,168,335
2025,03,MAR,2025-03-30,LPPS,Porto Santo,Portugal,6,6,12,,,
2025,03,MAR,2025-03-30,LPPT,Lisbon,Portugal,324,326,650,324,327,651
2025,03,MAR,2025-03-30,LWSK,Skopje,Republic of North Macedonia,31,34,65,,,
2025,03,MAR,2025-03-30,LRBS,Bucharest - Băneasa,Romania,5,6,11,,,
2025,03,MAR,2025-03-30,LROP,Bucharest - Otopeni,Romania,165,168,333,,,
2025,03,MAR,2025-03-30,LYBE,Belgrade - Nikola Tesla,Serbia,109,108,217,,,
2025,03,MAR,2025-03-30,LZIB,Bratislava,Slovakia,27,30,57,26,26,52
2025,03,MAR,2025-03-30,LJLJ,Ljubljana,Slovenia,30,32,62,29,31,60
2025,03,MAR,2025-03-30,LJMB,Maribor,Slovenia,1,1,2,,,
2025,03,MAR,2025-03-30,LJPZ,Portorož,Slovenia,5,1,6,,,
